PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,survived
-0.9115480671344341,-0.3790616027709895,-1.8619308606055072,-0.2046595804833537,0.1261371323557388,0.45996459713430793,0.26546342490770386,1
-1.3311223831318977,-0.672652120977491,0.3918849847889345,0.5888430163865709,0.5109118539157099,0.35184651302183484,0.014898091025352042,0
-0.8700093183403093,0.16220524164525824,-0.0848938920221522,0.9262510157347803,-0.6454642909312872,0.2282189419581046,-0.6093950460158124,0
-0.437287526259096,0.9947623194829388,-0.5634281754691477,1.2573070499280474,-1.8100553425403199,0.09866394885976099,-1.2283739180215603,0
-0.8579995711445222,0.6791518435720958,-1.1270410585508281,-0.6081629084578419,0.9507694833076097,0.24311155078640245,-0.4230077168399681,0
-0.41589150154499455,6.120866562827235,1.0915696479712484,1.0900807948861877,-0.21706023255941706,0.05926945344061441,0.8562314944842867,0
-1.394457477918741,-0.5359171014895403,0.12729406123661569,0.8218351367553777,0.7416832050816692,0.12415909642206127,0.0975801658979475,0
2.3004287810805004,-0.3925558797073679,-0.6976926219368556,-1.1851967570183146,-1.8933721012480174,-0.09300393916673033,-0.2818054214258092,1
-0.10975168904991926,0.3114929188854044,-0.48828230511024917,-1.2816893707927675,0.4653474331854171,-0.2564239805483099,-0.2621799284149317,1
1.732818884441721,-1.4860757107626748,1.0766509588196962,-0.3084186494273173,-2.677624250843426,0.10938407939554343,-0.04116142046141737,0
-0.5982088042625797,-0.47898914872550424,-0.9475893249467374,-1.001706215953849,0.8654102102634238,-0.39786020010155027,0.5200670502888673,1
-0.8879742101117362,-0.8838086302783104,-0.836389362361061,1.3558509333474207,-1.4415501633917172,0.4381576848219731,0.07858022056569876,0
-0.25738905571825504,1.539244747003353,-1.3204654474377508,-0.6289586779958486,1.0817904299217111,-1.1374513874971035,-0.27072678619389345,1
-0.1252974821192288,7.348833995554416,1.4240710178401856,0.8287176657771071,-0.627117279818819,-0.015577830252406099,0.017679434212893173,0
-0.9391731973463621,-0.7569199437261337,-1.0817689565505426,1.5743139286891406,-1.2246696111487363,0.22915458438582126,0.15487409511896444,0
2.2593731159274673,-0.9954920453294576,-0.0001312847734305387,-1.298462483034307,0.8878767698921197,-0.036515586632589206,0.4935714947819302,1
1.7182230757370505,-0.3249719974440346,1.6973767437168323,-0.30735893160349226,-0.05735033463014885,-0.6135507331103734,-0.43597914438693625,0
-0.7419716290185292,5.609520499564372,0.8617132741616529,1.1545258622435957,-0.04014598258281258,0.0586348204613435,1.4306333669902198,0
0.6694445785338337,-1.2027203531041426,-0.40313656211917936,0.8431046506235818,-1.5691355349497051,-1.1843561135263367,0.6767658838096877,0
-0.6343472901603061,0.43747475600072055,-0.6725856279784856,1.2420966759578682,-1.7050347840620064,0.21161739748723413,-0.7144392218469222,1
-0.5351946661276554,-0.6351598398666447,-0.6455836705596829,-1.2705837486821192,0.5984802998105243,-0.1406256149493634,0.4261668969925406,1
-1.3984620345320697,-0.49699720340883907,0.052274168390949394,0.892316082942759,0.8124176364072998,0.06358702409471004,0.12031074175588426,0
-0.7408421429496878,6.456275525860489,0.16995398653643007,-0.9597852557475048,-0.554941458362029,0.556834298224045,0.8492711958096822,1
-1.235952894539366,1.2172722391663018,0.5892296150639441,0.45797561555909794,0.08744722803317063,-0.11948265652493331,-1.2235414642383415,0
-0.7745679924291842,-0.9124023613558314,0.7584750831334334,0.11866442989665478,0.21823916520645567,-0.40405393585131427,0.2803042906395219,0
0.17708998231722423,7.469905825902463,0.3220179185341237,-0.8294080455299374,-0.5138060556676498,0.5050850758017315,0.06964188726958495,0
1.2046139951690626,-0.7192551753788865,0.42788325119001314,1.06185267104236,1.2889325531217941,-0.10074853334984685,0.2785179353680075,0
-0.6803624711384795,0.0994016801861536,-0.784847827410917,1.3821973111008121,-1.5507327123200603,0.1960586931985086,-0.5484892179421321,0
0.28896585963422206,-0.7673378538864047,0.6079943093408575,0.8954007028352395,0.9185516967927153,0.9856865652548105,-0.13271087410276583,1
-1.36786904320255,-0.6139510482164389,0.2780953028519555,0.6860309379301843,0.6065428575670228,0.2512120962431886,0.05094175369276964,0
-0.5755283625646478,0.47967527179681796,-0.32134685338036945,1.1074660022404688,1.1952250570680858,-1.4215378354709753,0.29169646273295347,1
-0.9072655071335504,-0.49453254733983293,-0.8174734603557394,-0.928173362546163,0.7737458669885182,0.8221930859153997,0.09287900050009036,1
-1.3472316358417087,-0.5558496286315566,0.16665745266049803,0.7991489048528074,0.7217201045806302,0.16882776160581267,0.08334933119202166,0
-1.2756988171360804,-0.6926703128589603,0.4315843521764628,0.5684325052524305,0.49374107389499866,0.3991223327971963,0.00014781558111677512,1
-0.8436640868660548,-0.5547222084783413,-1.5222977354035363,-0.507981539180518,-0.1751832400559573,0.7483972011263155,0.16001628331214784,1
0.8387813474446077,-1.0076837140022932,0.8689538437249148,0.22822683310253253,0.5739273645628763,-1.061051652662722,0.5686550386969571,0
-0.6297158733300418,-0.400903803154934,-1.0985921521402644,-0.8672674495897137,0.9988751654898734,-0.5264774926776437,0.5670171269370309,1
-0.6776038094796717,2.2308094024105807,-0.29150480064963674,-1.3198369982303015,-0.052627180620565275,0.31118137462743367,-1.8485434317039713,1
-0.7044763414384,1.6515723216016969,0.21807496190135395,0.8109914010186751,0.5773622407448856,-0.24772965208246475,-0.9921085774500101,0
5.784857410757767,5.566902146460055,1.037611646889482,-0.52596910406158,0.7401996260561314,0.2906345147655498,0.9644427876436824,1
-1.3626294521993598,-0.5945667754069208,0.2408821575954072,0.7232817827507061,0.6443768091421597,0.2232292204457414,0.06184816767351552,0
-1.323245615865032,-0.6921734573701337,0.42963569158731635,0.555233324795537,0.4775456151090975,0.3840008361658582,0.003160571863311159,0
-1.4005569786400143,-0.5164143372124111,0.08961619402715235,0.855938204609007,0.7756548189684166,0.092570004393499,0.10920507030792288,0
1.136254468260909,-0.36598062391658487,1.7046518572822424,-0.4884260918224941,-0.2761303339214577,-0.7359592615243435,-0.3729129553449249,0
-0.9667259923057004,1.0598439945551037,0.5409243450614479,0.47484711579770206,0.23811426552185316,0.050782996711923004,-0.9166634936751611,0
-1.1131753143991776,-1.2775394219831613,1.5610817724551038,-0.46033972939445267,-0.5323769746263243,1.3402876357934066,-0.3473027926353248,0
1.2354979670830615,-2.044513609605863,1.2294616531966105,-0.5389981582875448,-2.9264427043608214,0.27058556424854324,0.15764659818195337,0
1.4384724958391122,-0.6648507427313642,-0.5069940230967539,1.1123076169021493,-1.264775668630078,-1.23153885460036,0.4471882949279671,1
-0.1902094310095227,-0.33729192113424256,-0.40394536469900705,-1.4475857092146671,0.42596191993375637,0.033597841288679584,0.17881232227066174,1
-0.3333714808177169,-0.004792275389067436,0.9912778621796309,0.04033942460393894,0.018373820968123643,-0.45554365516221396,-0.43151757309203215,0
-1.0731751111428787,-0.4539207706549375,-0.899128878483413,-0.902637901535272,0.789331968827675,0.7101297104037507,0.12586853093963735,0
1.3250282251014258,-0.41070941558062163,0.6825870904086295,0.4803486255203443,0.8443825500864095,-1.2780970667254472,0.3560933960740942,0
-1.2719262876306507,-0.7704658374830137,0.581450505489783,0.42629452038454335,0.350829140019504,0.5189190999589546,-0.045044889161198434,0
-1.1672569835649007,1.001505805504623,1.00347392465528,0.08400456498296756,-0.2850115601345062,0.22996304832409165,-1.3498664391428798,0
-1.1363724841678868,-0.3171871903346095,-1.1637141576395422,-0.6696075490575558,1.0201502309777037,0.4824860940011162,0.20854187920782924,1
-1.340139879442561,-0.6725578897640929,0.3915154112289239,0.586339723541298,0.5078403013873494,0.34897864297106385,0.015469475837492377,1
-1.257411066576349,-0.8678126468926222,0.7691848227983759,0.2513424359062655,0.17552716257731948,0.6717816515099634,-0.10215670954766741,0
-0.3782091659544616,0.3892185099740599,-1.3638792750302033,-0.5066286096515378,-0.2934012885231712,0.6480639841296432,-0.5277607853087841,1
1.1491153143232344,-1.380268134355778,1.5928024017816302,-0.36575318006588386,-0.005301691348335369,-0.39901928293072175,0.335461136147317,0
-0.5079416666053077,0.5425755610128019,-2.5097875888902785,0.27863151104582523,-0.8868785478597859,0.18617526737626094,-0.302857698711766,0
-1.3783829867330908,-0.5555241026216357,0.16538074399864347,0.7905011659327738,0.7111092867553845,0.15892057415769467,0.08532320599759731,0
-1.053188496860813,0.632424814805319,-1.062438427735811,-0.7281165208913914,0.8177287213954855,0.2521449172011308,-0.4197312048085648,0
-0.4785047416534156,-0.4431118653235767,-2.551613908485251,0.31809078532066015,-0.6969521429940926,0.5036637840325572,0.3091913836308156,0
-1.3903586159593488,-0.5359599338592668,0.12746204921843876,0.8229729971395927,0.743079365321833,0.1254626737178664,0.09732044552879283,0
-0.7731347647142127,-1.6030446677659913,1.372863540431115,-0.44665753656284396,-1.8738096555932664,1.7546735712245454,-0.4494004138307387,0
-0.5050076433276067,0.08799662852932301,0.795691235534589,0.17532566986225415,0.14363242296425832,-0.6509706187652888,-0.3560578453975112,0
6.3175330669673695,-0.5069212692880873,-0.21756343115186277,2.2964618744679837,0.23308058876344015,0.07705856944272046,-0.18230877186316688,0
-0.34712461069467027,6.793380388172461,-0.36401722440231216,-0.3427763389284369,0.09208275137092023,0.17802580836070872,0.9257152052393495,0
0.7473223831539905,1.2447586398890615,0.7018698376947479,0.6428917869557114,0.5450999586703547,-0.8165196782404096,-1.092491581383361,0
0.2286124787179633,-0.17326492420420056,-0.3058315915688113,0.9089563022630356,-1.8243412305922817,-0.3967663216625592,-0.3597210319545563,0
-0.42564874150577814,-0.7043411646354224,-0.510096437128887,-1.3654604615664385,0.5096216687906587,-0.002013938029181524,0.37989117254230387,1
1.5849615449079884,-1.054913516537826,1.9283604147552298,-0.6287711969837713,-0.2567033305318006,-0.2170044029726764,-0.031244736273254456,0
-0.8756093324423956,0.369604967289351,-1.3177479846179,1.831490521717557,-1.110315759411212,-0.27636789183261895,-0.37338785493788645,1
-1.107897373555998,-0.7733878710786825,-0.23154149850011266,0.9817543560560927,-0.45574450631223773,0.3881148376035531,0.0494441505559982,0
-1.3924134227410887,-0.5942555382755407,0.23966148972428863,0.7150136340548467,0.6342317503730328,0.2137569063835038,0.06373539976394114,1
-0.1982468319083404,0.6661033746161372,-1.9536183342662572,-0.2068539992662518,-1.3725235222028445,0.6125138149288308,-0.6306742867856461,1
-1.232467552445958,-1.0041464812727672,1.032202303717748,0.007692660034747717,-0.06832118386211085,0.8872592417263088,-0.18240613955461238,0
-0.8306703463537933,-0.9718830605064789,-0.6656153354588771,1.21067530304471,-1.584252794692727,0.5898038559731472,0.024376347551886737,0
-1.426927416941961,-0.5161387708785392,0.08853542654729607,0.8486176660411218,0.7666724824472982,0.08418330950320785,0.11087600727491655,0
-0.716859855681293,0.10985335467587894,-0.036780402548822984,-1.6046650249777457,-0.044289352828523004,1.1527143923603271,-0.7523261654955045,0
-0.747728124109395,-0.7766096540018622,0.4975798951812201,0.3766894787181904,0.4797260416560206,-0.6030626519433776,0.3572725173907143,0
-0.23027348771404338,-0.9399450884895375,-0.8212187841751798,1.2538159492757492,-1.357302515079245,-0.5672426105940606,0.44434232955441233,0
0.20918945756216156,0.17902516559856924,-0.7176616996601226,-1.367049993690372,0.6625275684682356,-1.40313272317667,0.5167916579023447,1
0.8517760560855866,-0.19806930792518995,1.3538600514619967,-0.2393343410086088,-0.04297392080158366,-1.081316556651531,-0.24018828989338573,0
-1.387386452350099,-0.43879586447185903,-0.05955556416450454,1.0027796491610852,0.9243379208126529,-0.021838295658319858,0.1533241949323002,0
2.3259865861059965,-1.142274816554541,-0.4849562940018162,1.446152555316342,-0.8606848818396949,-0.7761164754927885,0.6167543858355461,0
-0.4118338446467746,0.10786577708243884,-2.0637089992652435,-0.2259911302426258,-1.2725031298742173,0.7215521026679027,-0.11417260561481808,0
-1.1252166273335074,-0.33674279262303325,-1.1258290604557024,-0.7023069523412175,0.9879009203632223,0.5156832789817836,0.19659658375046463,1
-0.8623173747517983,0.5601448917787597,-0.9032017238952591,-0.8227153209558178,0.7343587395735333,0.42252190397618883,-0.4868917003773299,1
-1.2115791746329267,-0.597353184587088,-0.572641763540133,1.2751386973016776,-0.16661763897403703,0.08829731094090279,0.15715958596760354,0
-0.8520518384901624,-0.6394463108166472,0.23130909181067183,0.5983029952448476,0.6965357904203409,-0.8437858415012011,0.4425517959548565,0
-0.20330565846838838,0.6841020243723559,0.4755502003271484,0.5196012505130582,0.4936339738613098,-0.9426567439459081,-0.4404856794049279,0
-1.3473345960793834,-0.653043680677773,0.3537926576307175,0.6201387551002653,0.541438861257925,0.31704123508906235,0.02716377753010589,1
-0.4561199016157395,2.5551876798909947,-1.2366698809965022,-0.46580745834734555,0.9386790945718462,-0.2629620386032549,-1.2889124618140355,0
-0.36757503942086484,-0.22084767872241137,1.021098287849988,-0.10873858389547081,-0.017037472872010396,-0.29188878886358843,-0.11564090322282862,0
-0.613823080572681,-1.1084723726767856,1.1393419107537113,-0.1946752783293843,-0.08750001805639078,-0.05643915849498056,0.1577346916360194,0
-0.5585078506165823,-1.2840016372056082,1.4784599176082205,-0.5014863721087054,-0.3931015762285255,0.22799615607717066,0.05308395658043942,0
1.3537094558587466,0.3264372509967279,-0.4847578336482432,-1.1359982462134715,0.8499080779815382,-1.110170674193874,0.0012397903164684948,1
-1.1145112832930957,-1.2094888717751615,1.4300294217444347,-0.33542350236685875,-0.406659713266132,1.2360903994824768,-0.30788368593077187,0
-1.06065296443492,-0.1541956892742489,0.944003222309238,0.04836813290902788,-0.04860365545666154,0.6804963303898074,-0.43656799557759673,0
-1.3553056686923128,-0.6723994099961051,0.3908938556961789,0.5821296401197027,0.5026745084987428,0.34415540697658514,0.016430441203364718,0
1.606673863564536,-1.2133551346310576,0.5473210925239743,0.15814956732353377,-2.2154856185952827,-0.34493508636673853,0.12517650363327293,0
-0.9399625606140337,-0.3204475996511172,-1.975379056573037,-0.10515861635070796,0.22460625054325684,0.3619800922825742,0.3009791280087038,1
-1.3153688485981665,-0.7116947937627762,0.467386398385698,0.5216236332045032,0.4441793763024851,0.4161551593098815,-0.008576947298729695,0
-1.311037959530875,-0.6728619995891507,0.392708125899867,0.5944185322692243,0.5177530390925129,0.3582340417712794,0.013625461216494064,0
0.71604178420616,9.821186441810541,2.504921345095744,0.0906620238726075,-1.7641508662718632,0.05251719846916459,-2.154422216725649,0
-1.001663223796429,-0.5970069507126501,1.0426439620142174,0.01881065836160603,-0.05864058913754243,0.8574932587634305,-0.3435141717140512,0
-0.27639802389765394,-0.8516934997142233,-0.22327040054091776,-1.5925002200464635,0.2900904030246711,0.2678221860587038,0.2861459307055941,1
-1.355893413976292,-0.6335152169788079,0.31601399763216026,0.6535591067233656,0.5745727790005742,0.28466999668301707,0.038944514161574115,0
-1.3976823994663958,-0.45812729927008244,-0.022549648882333077,0.9641251397705962,0.8847816659652497,0.004536487187022467,0.14273817199894356,0
-0.46315210514618765,6.237994581183091,0.8650654071809575,1.2917389444323903,-0.0168627997197425,-0.13365648542352557,0.9266566094565319,0
-1.162140778100019,0.4691551438929444,-0.23686454655171196,1.1419117495864843,1.046794523632327,-0.29762939826757595,-0.08961052660302614,1
1.053654480144042,-0.3501555036526561,-0.3744231058020074,-1.3923712820649936,0.7056514676197497,-0.8476017275715488,0.4593425886810457,1
-0.23700090815210467,3.931249237318205,0.9180521436197621,-1.669569852037902,-0.8232408834625755,2.036940189393617,2.039278264943856,0
0.14443413152353574,-1.000427910570635,0.8404966796041028,0.03547328401652051,0.3374178198791129,-1.2818776465720905,0.6126516692317618,0
0.2574587905667599,-0.6892525083158344,0.4569914821473304,1.0298394691993749,1.052016652019165,0.857069272678717,-0.08576079745460234,0
0.6527584860692774,-1.6472276531332617,2.096450075649175,-1.0046921992041693,-0.6790607501851655,-0.1417881986935361,0.20957448251363886,0
-0.4411953664311695,6.05921654052256,0.34069935803655405,1.5342450020248626,-1.1479868993919171,-0.04637745557403838,0.9697877494954011,0
-1.1502267997049629,1.3791532215799098,-1.7422660773096985,-0.15558300466336303,1.3723271812371696,-0.39916132441832514,-0.33917644564286814,1
0.9875469766396074,-1.7503371824976235,0.6578813422028984,-0.07088563678104925,-2.470161607818953,-0.25300992585352367,0.34193400248666195,0
-1.359128803004201,0.8240246593344002,0.18579646483891504,0.7441687658288149,0.5008149177103736,-0.23133385414028684,-0.6369693850546161,0
-0.7307139746194439,2.4983259341826036,0.8594212621139752,0.3181019405973129,-0.18662066738342895,-0.20501432282586687,-2.0754859651658935,0
1.138255817748036,-1.4138510563194815,-0.8620948964001592,-1.37735848858683,-2.0119737936295836,-0.10672765318980329,0.527129993590959,0
-0.7083442877750673,-0.8742163359650751,0.6863334291731291,0.20864102076302132,0.31289484762295844,-0.44229103622326077,0.2985849215805099,0
-1.5320749551818438,-0.8260644075082492,0.6830722131465893,0.2466872749148579,0.15406922399625578,0.5251307203241791,-0.062276070497412836,0
0.9790454123082855,10.0398649541218,1.2141147117977733,-1.399415229479268,-1.484008448087632,0.4124084888031856,-2.043772167858751,0
-0.19075192961788007,-1.0375532096203728,-0.6324596057870813,1.0858057234294898,-1.5240867981282378,-0.4064271946768047,0.38564600713980446,0
-0.5525246894644318,6.438265884789257,1.1911999263554947,0.9125768483860853,-0.420917355778279,0.04371347233446211,0.7324225602456572,0
-0.24950675762938446,1.9651265290311697,-0.06484267482223112,1.0339491451309892,0.8602040182776268,-1.7177025644601067,-0.8689618542754418,1
-0.902015503699566,0.7875387788642507,-1.7143634287076304,-0.17144360226834038,1.504812531703736,-0.08986189368370848,0.07405714679696641,1
0.9338749449025112,-1.0086774249799464,0.8728511649032078,0.25462519401631933,0.6063182821346785,-1.0308086594000456,0.5626295261325683,0
-0.607005690238184,0.38088375395651725,-1.3757005253201229,-0.563826237617095,-0.3653218727470557,0.5881102322921256,-0.49874499714891624,1
0.29883348485721173,-1.332504791094191,1.4830986350857087,-0.5302021711099795,-0.22282743863247895,-0.728736266644668,0.41181524163129357,1
-0.7667018987795472,0.3044128828276348,0.4037954848554701,0.4446080318393886,-1.1402524171390573,0.5595378840427739,-0.8901730535685146,0
-1.27316460111008,-0.828769974107337,0.6936834092016122,0.3185618190883331,0.24225964019054433,0.6074730052219167,-0.07868167122358567,0
-0.4295871251392109,-0.6945804964391011,-0.5289717905280779,-1.3486556157709217,0.526304788193965,-0.018091099601193206,0.38575993212332427,1
-0.7949887277105882,-0.6594816356460069,0.27107565439092923,0.5783476282643931,0.6799234744956952,-0.7959885908075177,0.42769763236295943,0
-1.113193841013038,0.6500471758038144,-1.102882466334352,-0.7075386310569496,0.8347087073248225,0.20633084213556074,-0.40138278214300166,1
-0.5909565602722662,0.981404581660655,-0.14323365190701576,0.9951966372527798,0.948342291145948,-1.5191020290350188,-0.21205057865966742,1
1.0584764829058073,-1.2963832230751646,-1.089931886643041,-1.1847276681848347,-1.8228529376712728,-0.3099956528879421,0.5996156260839299,1
5.0643096308484585,-1.610389816760164,-0.40176621354113945,-0.5738408413014223,-0.9630695887120836,1.379084733061465,0.1884521189707401,1
-1.2209742486865383,-0.5653796091828338,0.956625325529458,0.0351420062491841,-0.05589498228387482,0.73984448722785,-0.29422413887890464,0
-0.4926012632741351,-0.5384098052979607,-0.8309774449151325,-1.0797780830426513,0.7932346986468644,-0.27532568475338004,0.4796600854196512,0
-1.283575584402946,-0.6731489764663178,0.39383364537808097,0.6020421968434644,0.527107312701611,0.36696800965317294,0.011885334743157658,0
-1.3348253895890057,-0.789247578781116,0.6163005302084311,0.37303716596719316,0.2933551231139335,0.5285642932208537,-0.0522977647649714,0
-0.7542068883368577,-1.215669909785611,-0.19463299118475902,0.7844479441909362,-2.008823134088198,0.984737378073231,-0.12094887858459241,0
-1.409890055800553,-0.4774387570510654,0.014377916805116185,0.924939932296909,0.8445742419818343,0.03030328158160124,0.13227328264576077,1
-1.2185983186656022,0.4361356453440593,-1.8413966687821968,-0.0969371929825522,1.5760107614027754,-0.17217092768956474,0.2790222606581284,0
-1.0623068647189995,0.18529568832636034,0.6896105637897662,0.3984843996677872,0.1872864109364026,0.3198651987943548,-0.691441902540553,0
-0.5286591187969386,-0.8389658443287763,-0.9152328854345796,1.5450890157559782,-1.2290366551440957,0.478308976626739,0.08390861092839565,1
-0.9394149526562589,-0.32045332205571264,-1.9753566133786653,-0.10500659820337686,0.2247927775513427,0.36215425020929376,0.3009444293673848,1
0.8714936908341363,-1.4381000370703088,0.054278848981353586,0.46963852570651726,-1.9329040913526916,-0.764306710450826,0.5291022535889407,1
-1.3954203478744989,-0.5942241164491094,0.23953825374082338,0.7141788996769866,0.6332075272208485,0.2128006020793013,0.06392593062675304,0
-0.14362965793750096,-0.7558857772795208,-0.4049684392962619,-1.3766616259542666,0.5155603271446167,0.16180081676239738,0.3339252710113014,1
-1.404615703273202,-0.5552499754553866,0.16430562091497636,0.7832188594737982,0.7021738612183357,0.15057767946454256,0.08698541636018732,0
-1.075000423912431,0.15473768567578355,-0.09548518563450785,0.875004586054657,-0.7099018085885247,0.1745031527395194,-0.5833982415951217,0
3.125300382666292,-0.0059579140657079815,-1.327261176811157,-0.33856530582437006,-0.9889190759163644,-0.4184802732269481,-0.1931202719926455,1
-1.0800943842560302,-0.434409439903863,-0.9368403432892412,-0.8687624057584856,0.8230243506663898,0.6782799029160275,0.1375453794234437,1
-0.2439068774476803,-0.15999941092124345,1.2946501350973119,-0.2219256655849607,-0.2402415710773903,-0.19137800043343556,-0.5287721527652225,0
2.5566385904510387,-1.0787704403374192,-1.4776657484930182,-0.3392761456071028,-0.8799559967201125,-0.18932015080169828,0.6395470394030158,1
-0.7903215269629152,-0.8733596885705464,0.6829736695366697,0.1858838130787224,0.28497164281968057,-0.468362582139361,0.30377932896360366,0
